game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:50,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Puck Recovery,193,36,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:50,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Shot,193,36,Wristshot,Missed,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:48,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Puck Recovery,184,19,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:47,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Incomplete Play,183,9,Indirect,,,,Laura Stacey,137,9
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:44,5,5,0,0,Olympic (Women) - Canada,Laura Stacey,Puck Recovery,147,4,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:43,5,5,0,0,Olympic (Women) - Canada,Laura Stacey,Play,85,5,Direct,,,,Laura Fortino,61,7
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:42,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Play,55,9,Direct,,,,Renata Fast,50,48
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:40,5,5,0,0,Olympic (Women) - Canada,Renata Fast,Incomplete Play,55,73,Direct,,,,Laura Stacey,110,62
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:38,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Puck Recovery,133,65,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:35,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Shot,159,21,Wristshot,Blocked,t,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:33,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Puck Recovery,193,50,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:29,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Play,153,79,Direct,,,,Sarah Nurse,166,59
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:27,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Incomplete Play,188,53,Direct,,,,Laura Stacey,185,41
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:26,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Puck Recovery,16,49,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:25,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Dump In/Out,20,53,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:23,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Puck Recovery,160,10,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:23,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Shot,160,10,Snapshot,Missed,t,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:23,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Shot,180,34,Deflection,Missed,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:21,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Puck Recovery,192,36,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:20,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Incomplete Play,193,50,Direct,,,,Renata Fast,160,65
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:17,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Valeria Pavlova,Puck Recovery,61,17,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:15,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Puck Recovery,90,66,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:14,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Incomplete Play,60,62,Direct,,,,Sarah Nurse,87,33
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:12,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Nina Pirogova,Puck Recovery,89,67,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:11,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Nina Pirogova,Incomplete Play,83,60,Direct,,,,Lyudmila Belyakova,78,33
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:08,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Puck Recovery,124,59,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:08,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Zone Entry,125,61,Carried,,,,Angelina Goncharenko,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:07,5,5,0,0,Olympic (Women) - Canada,Sarah Nurse,Play,131,78,Indirect,,,,Emily Clark,184,75
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:05,5,5,0,0,Olympic (Women) - Canada,Emily Clark,Dump In/Out,184,75,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,6:02,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Angelina Goncharenko,Puck Recovery,3,63,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:57,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Angelina Goncharenko,Dump In/Out,100,80,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:53,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,3,30,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:47,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,38,15,Direct,,,,Jocelyne Larocque,39,63
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:38,5,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Dump In/Out,98,14,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:38,5,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Zone Entry,98,14,Dumped,,,,Angelina Goncharenko,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:34,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Puck Recovery,3,40,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:33,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Play,3,31,Direct,,,,Alevtina Shtaryova,21,8
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:31,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Alevtina Shtaryova,Play,33,16,Direct,,,,Anna Shokhina,41,70
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:27,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Incomplete Play,72,73,Direct,,,,Alevtina Shtaryova,123,21
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:24,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,27,72,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:20,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Play,51,71,Direct,,,,Melodie Daoust,65,68
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:18,5,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Dump In/Out,100,80,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:18,5,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Zone Entry,100,80,Dumped,,,,Yekaterina Nikolayeva,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:14,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Puck Recovery,4,65,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:10,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Anna Shokhina,Play,19,55,Indirect,,,,Yekaterina Smolina,120,6
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:07,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Smolina,Zone Entry,125,4,Carried,,,,Renata Fast,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:05,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,74,81,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:04,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Takeaway,104,3,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:03,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Incomplete Play,98,1,Direct,,,,Yekaterina Smolina,112,13
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,5:01,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,58,32,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:59,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Incomplete Play,50,10,Direct,,,,Jennifer Wakefield,111,5
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:57,5,5,0,0,Olympic (Women) - Canada,Jennifer Wakefield,Faceoff Win,100,42,Backhand,,,,Fanuza Kadirova,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:56,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,75,58,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:56,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,68,53,Direct,,,,Lauriane Rougeau,64,19
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:53,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,72,10,Indirect,,,,Natalie Spooner,128,1
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:53,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Zone Entry,125,0,Played,,,,Yekaterina Lovova,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:50,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Shot,174,30,Wristshot,Missed,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:47,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,165,82,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:47,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Incomplete Play,165,82,Direct,,,,Natalie Spooner,182,76
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:45,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,167,81,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:44,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,167,81,Direct,,,,Natalie Spooner,192,71
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:43,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Incomplete Play,194,63,Direct,,,,Blayre Turnbull,184,44
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:40,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,159,2,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:39,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,179,5,Indirect,,,,Jennifer Wakefield,154,1
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:35,5,5,0,0,Olympic (Women) - Canada,Jennifer Wakefield,Incomplete Play,130,32,Indirect,,,,Natalie Spooner,198,46
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:32,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Yekaterina Nikolayeva,Takeaway,2,39,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:28,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Fanuza Kadirova,Puck Recovery,3,61,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:28,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,197,24,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:25,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Shot,186,38,Wristshot,On Net,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:23,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,198,25,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:15,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,190,36,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:14,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Shot,188,46,Wrap Around,On Net,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:13,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,186,48,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:13,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Shot,186,48,Wristshot,Blocked,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:09,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Faceoff Win,31,65,Backhand,,,,Brianne Jenner,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:07,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Puck Recovery,9,67,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:06,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Incomplete Play,16,79,Direct,,,,Olga Sosina,44,81
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:06,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Puck Recovery,25,84,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:06,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Maria Batalova,Play,25,84,Indirect,,,,Olga Sosina,49,82
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:02,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Incomplete Play,92,77,Direct,,,,Valeria Pavlova,87,47
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:01,5,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,97,18,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:00,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Liana Ganeyeva,Puck Recovery,89,29,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,4:00,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Liana Ganeyeva,Play,89,29,Direct,,,,Olga Sosina,123,43
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:59,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Dump In/Out,123,43,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:59,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Olga Sosina,Zone Entry,123,43,Dumped,,,,Jocelyne Larocque,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:56,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Faceoff Win,31,20,Backhand,,,,Lyudmila Belyakova,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:54,5,5,0,0,Olympic (Women) - Canada,Ann-Renee Desbiens,Puck Recovery,15,42,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:54,5,5,0,0,Olympic (Women) - Canada,Ann-Renee Desbiens,Play,15,42,Indirect,,,,Jillian Saulnier,38,80
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:51,5,5,0,0,Olympic (Women) - Canada,Jillian Saulnier,Incomplete Play,51,80,Indirect,,,,Rebecca Johnston,123,55
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:47,5,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,195,53,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:46,5,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Play,193,69,Direct,,,,Laura Fortino,131,74
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:44,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Play,132,70,Direct,,,,Renata Fast,133,21
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:42,5,5,0,0,Olympic (Women) - Canada,Renata Fast,Play,136,14,Indirect,,,,Brianne Jenner,197,26
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:38,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Play,179,7,Direct,,,,Laura Fortino,171,58
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:36,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Shot,180,55,Wristshot,On Net,f,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:35,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,186,53,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:35,5,5,0,0,Olympic (Women) - Canada,Laura Fortino,Play,186,53,Direct,,,,Brianne Jenner,172,51
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:34,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Shot,172,51,Wristshot,Blocked,t,f,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:31,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Lyudmila Belyakova,Puck Recovery,7,17,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:31,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Lyudmila Belyakova,Play,7,17,Indirect,,,,Valeria Pavlova,26,4
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:29,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Valeria Pavlova,Dump In/Out,30,3,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:25,5,5,0,0,Olympic (Women) - Canada,Renata Fast,Puck Recovery,44,81,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:23,5,5,0,0,Olympic (Women) - Canada,Renata Fast,Play,21,81,Direct,,,,Brianne Jenner,64,76
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:19,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Dump In/Out,110,59,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:16,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Puck Recovery,14,64,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:14,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Yelena Dergachyova,Play,11,32,Direct,,,,Alevtina Shtaryova,98,15
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:13,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Alevtina Shtaryova,Dump In/Out,98,15,Lost,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:13,5,5,0,0,Olympic (Women) - Olympic Athletes from Russia,Alevtina Shtaryova,Zone Entry,98,15,Dumped,,,,Meaghan Mikkelson,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:10,5,5,0,0,Olympic (Women) - Canada,Ann-Renee Desbiens,Puck Recovery,8,50,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:09,5,5,0,0,Olympic (Women) - Canada,Ann-Renee Desbiens,Play,5,49,Direct,,,,Lauriane Rougeau,7,18
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:07,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,14,7,Direct,,,,Meghan Agosta,83,3
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:04,5,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Faceoff Win,100,42,Forehand,,,,Yelena Dergachyova,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:03,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,72,53,,,,,,,
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,3:02,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,64,55,Direct,,,,Lauriane Rougeau,52,20
2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,2:59,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,69,3,Direct,,,,Meaghan Mikkelson,57,35
